,s_video_id,e_crf,e_width,e_height,e_codec_profile,e_codec_level,t_average_bitrate,t_average_vmaf
3699,641,50,416,234,main,30,52,0.447298
3700,641,50,768,432,main,31,164,0.713835
3701,641,55,1920,1080,high,42,944,7.368046
3702,641,55,1280,720,main,32,402,1.505627
3703,641,55,960,540,main,32,237,0.778029
3704,641,55,640,360,main,31,107,0.473412
3705,641,55,768,432,main,31,151,0.644986
3706,641,55,416,234,main,30,48,0.485655
3707,642,18,1280,720,main,32,4734,88.619329
3708,642,18,1920,1080,high,42,8010,94.791061
3709,642,18,960,540,main,32,3011,83.53648
3710,642,18,416,234,main,30,888,48.384629
3711,642,18,640,360,main,31,1645,71.011291
3712,642,20,1280,720,main,32,3708,86.359222
3713,642,20,1920,1080,high,42,6774,93.649605
3714,642,18,768,432,main,31,2123,77.358455
3715,642,20,960,540,main,32,2381,80.712393
3716,642,20,640,360,main,31,1299,67.311825
3717,642,20,768,432,main,31,1674,73.983808
3718,642,20,416,234,main,30,704,44.274082
3719,642,22,1920,1080,high,42,5683,92.155702
3720,642,22,1280,720,main,32,2929,83.595948
3721,642,22,960,540,main,32,1888,77.292599
3722,642,22,640,360,main,31,1034,62.999588
3723,642,22,768,432,main,31,1332,70.012021
3724,642,22,416,234,main,30,559,39.715694
3725,642,24,1280,720,main,32,2343,80.256144
3726,642,24,1920,1080,high,42,4757,90.244986
3727,642,24,960,540,main,32,1516,73.239913
3728,642,24,640,360,main,31,829,58.087997
3729,642,24,768,432,main,31,1068,65.436465
3730,642,26,1280,720,main,32,1892,76.282768
3731,642,24,416,234,main,30,446,34.708236
3732,642,26,1920,1080,high,42,3998,87.76309
3733,642,26,960,540,main,32,1232,68.512456
3734,642,26,640,360,main,31,669,52.640432
3735,642,26,768,432,main,31,863,60.187807
3736,642,28,1920,1080,high,42,3355,84.733067
3737,642,26,416,234,main,30,358,29.539643
3738,642,28,1280,720,main,32,1552,71.630047
3739,642,28,960,540,main,32,1007,63.178437
3740,642,28,768,432,main,31,705,54.464667
3741,642,28,640,360,main,31,545,46.807974
3742,642,28,416,234,main,30,290,24.205419
3743,642,30,1920,1080,high,42,2807,80.981906
3744,642,30,1280,720,main,32,1290,66.259711
3745,642,30,960,540,main,32,834,57.2272
3746,642,30,640,360,main,31,448,40.62314
3747,642,30,768,432,main,31,581,48.244226
3748,642,30,416,234,main,30,236,18.7617
3749,642,35,1920,1080,high,42,1882,68.538051
3750,642,35,960,540,main,32,545,40.837998
3751,642,35,1280,720,main,32,852,50.653452
3752,642,35,640,360,main,31,285,24.804106
3753,642,35,768,432,main,31,372,31.93152
3754,642,35,416,234,main,30,146,6.724116
3755,642,40,1920,1080,high,42,1318,51.909703
3756,642,40,960,540,main,32,379,24.361226
3757,642,40,1280,720,main,32,602,33.292234
3758,642,40,640,360,main,31,193,10.421228
3759,642,40,768,432,main,31,255,16.331338
3760,642,40,416,234,main,30,98,1.593192
3761,642,45,1920,1080,high,42,902,33.585607
3762,642,45,1280,720,main,32,422,16.835249
3763,642,45,960,540,main,32,262,9.157469
3764,642,45,640,360,main,31,131,2.017095
3765,642,45,768,432,main,31,174,3.851388
3766,642,45,416,234,main,30,65,0.555374
3767,642,50,1920,1080,high,42,574,18.32436
3768,642,50,1280,720,main,32,266,5.294719
3769,642,50,960,540,main,32,164,1.912055
3770,642,50,640,360,main,31,82,0.635057
3771,642,50,768,432,main,31,109,1.01207
3772,642,50,416,234,main,30,41,0.283857
3773,642,55,1920,1080,high,42,535,15.695399
3774,642,55,1280,720,main,32,244,4.122667
3775,642,55,640,360,main,31,75,0.572548
3776,642,55,768,432,main,31,100,0.957917
3777,642,55,960,540,main,32,150,1.768751
3778,642,55,416,234,main,30,38,0.206406
3779,643,18,1920,1080,high,40,9820,99.425386
3780,643,18,960,540,main,31,2691,92.713424
3781,643,18,1280,720,main,31,4563,96.294235
3782,643,18,640,360,main,30,1282,82.232077
3783,643,18,768,432,main,30,1764,87.491488
3784,643,18,416,234,main,13,632,58.352411
3785,643,20,1920,1080,high,40,7454,99.117576
3786,643,20,1280,720,main,31,3302,95.068634
3787,643,20,960,540,main,31,1957,90.867143
3788,643,20,640,360,main,30,963,79.415587
3789,643,20,768,432,main,30,1302,85.030285
3790,643,20,416,234,main,13,492,55.200542
3791,643,22,1920,1080,high,40,5609,98.576329
3792,643,22,1280,720,main,31,2424,93.383376
3793,643,22,960,540,main,31,1454,88.543699
3794,643,22,640,360,main,30,742,76.137402
3795,643,22,768,432,main,30,988,82.020459
3796,643,22,416,234,main,13,387,51.535461
3797,643,24,1920,1080,high,40,4111,97.669573
3798,643,24,960,540,main,31,1102,85.494488
3799,643,24,1280,720,main,31,1804,91.162542
3800,643,24,640,360,main,30,579,72.286867
3801,643,24,768,432,main,30,762,78.405336
3802,643,24,416,234,main,13,306,47.574893
3803,643,26,1920,1080,high,40,3001,96.185061
3804,643,26,1280,720,main,31,1370,88.293717
3805,643,26,960,540,main,31,855,81.827536
3806,643,26,640,360,main,30,458,67.816136
3807,643,26,768,432,main,30,597,74.189557
3808,643,28,1920,1080,high,40,2247,94.18122
3809,643,26,416,234,main,13,244,43.309555
3810,643,28,1280,720,main,31,1067,84.661779
3811,643,28,960,540,main,31,674,77.497993
3812,643,28,640,360,main,30,366,62.916578
3813,643,28,768,432,main,30,475,69.408409
3814,643,28,416,234,main,13,195,38.845381
3815,643,30,1920,1080,high,40,1738,91.375016
3816,643,30,1280,720,main,31,845,80.299297
3817,643,30,960,540,main,31,539,72.355099
3818,643,30,768,432,main,30,382,64.112445
3819,643,30,416,234,main,13,157,34.067926
3820,643,30,640,360,main,30,295,57.455923
3821,643,35,1920,1080,high,40,1009,80.896957
3822,643,35,1280,720,main,31,503,66.71498
3823,643,35,960,540,main,31,323,57.144055
3824,643,35,640,360,main,30,177,42.779314
3825,643,35,416,234,main,13,94,22.249194
3826,643,35,768,432,main,30,230,48.810292
3827,643,40,1920,1080,high,40,638,65.574192
3828,643,40,1280,720,main,31,320,49.097425
3829,643,40,640,360,main,30,112,27.27369
3830,643,40,960,540,main,31,205,39.486813
3831,643,40,768,432,main,30,145,32.762929
3832,643,40,416,234,main,13,58,10.728712
3833,643,45,1920,1080,high,40,434,47.442013
3834,643,45,1280,720,main,31,218,30.539936
3835,643,45,960,540,main,31,138,22.347438
3836,643,45,640,360,main,30,74,13.78761
3837,643,45,768,432,main,30,96,16.363537
3838,643,45,416,234,main,13,38,4.138359
3839,643,50,1280,720,main,31,147,14.67298
3840,643,50,1920,1080,high,40,294,30.68521
3841,643,50,960,540,main,31,92,10.229706
3842,643,50,640,360,main,30,48,4.282722
3843,643,50,768,432,main,30,64,5.644543
3844,643,50,416,234,main,13,24,1.860199
3845,643,55,1920,1080,high,40,276,27.812655
3846,643,55,1280,720,main,31,137,12.314408
3847,643,55,960,540,main,31,84,8.648804
3848,643,55,640,360,main,30,44,3.656735
3849,643,55,768,432,main,30,59,4.592885
3850,643,55,416,234,main,13,22,1.793908
